# t x y
0 1.31927 -0.0922975
0.0133333 1.31983 -0.0872173
0.0266667 1.32055 -0.0815925
0.04 1.3214 -0.0754605
0.0533333 1.32236 -0.0688586
0.0666667 1.3234 -0.0618242
0.08 1.32451 -0.0543948
0.0933333 1.32565 -0.0466085
0.106667 1.32679 -0.0385043
0.12 1.3279 -0.0301229
0.133333 1.32896 -0.021507
0.146667 1.32993 -0.0127018
0.16 1.33079 -0.00375606
0.173333 1.33151 0.00527792
0.186667 1.33207 0.0143436
0.2 1.33245 0.0233802
0.213333 1.33264 0.0323225
0.226667 1.33263 0.0411014
0.24 1.33241 0.0496446
0.253333 1.33199 0.0578774
0.266667 1.33138 0.0657245
0.28 1.3306 0.0731115
0.293333 1.32967 0.0799669
0.306667 1.32862 0.0862239
0.32 1.32748 0.0918227
0.333333 1.32628 0.0967118
0.346667 1.32507 0.100849
0.36 1.32388 0.104204
0.373333 1.32275 0.106755
0.386667 1.3217 0.108493
0.4 1.32078 0.109417
0.413333 1.32 0.109535
0.426667 1.31938 0.108865
0.44 1.31893 0.107429
0.453333 1.31868 0.105253
0.466667 1.31861 0.102371
0.48 1.31874 0.098815
0.493333 1.31905 0.0946217
0.506667 1.31953 0.0898278
0.52 1.32017 0.0844706
0.533333 1.32096 0.0785876
0.546667 1.32187 0.072216
0.56 1.32287 0.0653932
0.573333 1.32395 0.0581565
0.586667 1.32508 0.0505438
0.6 1.32622 0.0425936
0.613333 1.32735 0.0343457
0.626667 1.32844 0.0258415
0.64 1.32946 0.0171251
0.653333 1.33038 0.00824333
0.666667 1.33117 -0.000753329
0.68 1.33181 -0.0098105
0.693333 1.33229 -0.0188695
0.706667 1.33257 -0.0278674
0.72 1.33266 -0.0367368
0.733333 1.33254 -0.0454071
0.746667 1.33222 -0.0538045
0.76 1.33171 -0.0618539
0.773333 1.33101 -0.0694801
0.786667 1.33015 -0.07661
0.8 1.32916 -0.0831741
0.813333 1.32805 -0.089109
0.826667 1.32688 -0.0943588
0.84 1.32568 -0.0988767
0.853333 1.32447 -0.102626
