# t x y
0 0.665555 0.038487
0.0133333 0.665454 0.0401948
0.0266667 0.665366 0.0416182
0.04 0.665295 0.0427481
0.0533333 0.665241 0.0435773
0.0666667 0.665206 0.0441008
0.08 0.665192 0.0443157
0.0933333 0.665198 0.0442214
0.106667 0.665225 0.0438191
0.12 0.665271 0.0431122
0.133333 0.665336 0.0421061
0.146667 0.665417 0.0408079
0.16 0.665512 0.0392267
0.173333 0.665618 0.0373735
0.186667 0.665734 0.0352606
0.2 0.665854 0.0329025
0.213333 0.665977 0.0303148
0.226667 0.666099 0.027515
0.24 0.666216 0.0245219
0.253333 0.666325 0.0213557
0.266667 0.666423 0.0180378
0.28 0.666507 0.0145909
0.293333 0.666575 0.0110386
0.306667 0.666626 0.00740571
0.32 0.666656 0.0037175
0.333333 0.666667 -2.50508e-09
0.346667 0.666656 -0.00372039
0.36 0.666625 -0.00741705
0.373333 0.666575 -0.0110634
0.386667 0.666506 -0.0146331
0.4 0.666421 -0.0181002
0.413333 0.666322 -0.0214396
0.426667 0.666212 -0.024627
0.44 0.666093 -0.0276395
0.453333 0.665971 -0.0304553
0.466667 0.665847 -0.0330543
0.48 0.665725 -0.035418
0.493333 0.665609 -0.0375301
0.506667 0.665503 -0.0393758
0.52 0.665408 -0.0409427
0.533333 0.665328 -0.0422204
0.546667 0.665265 -0.0432007
0.56 0.665221 -0.0438775
0.573333 0.665197 -0.0442469
0.586667 0.665193 -0.0443072
0.6 0.665209 -0.0440586
0.613333 0.665246 -0.0435034
0.626667 0.665301 -0.0426461
0.64 0.665374 -0.041493
0.653333 0.665462 -0.040052
0.666667 0.665564 -0.0383334
0.68 0.665675 -0.0363486
0.693333 0.665793 -0.0341112
0.706667 0.665916 -0.0316363
0.72 0.666038 -0.0289403
0.733333 0.666158 -0.0260414
0.746667 0.666271 -0.0229591
0.76 0.666375 -0.0197143
0.773333 0.666467 -0.016329
0.786667 0.666543 -0.0128264
0.8 0.666603 -0.00923068
0.813333 0.666643 -0.0055669
0.826667 0.666664 -0.00186077
0.84 0.666664 0.0018615
0.853333 0.666643 0.00557335
0.866667 0.666603 0.00924817
0.88 0.666543 0.0128594
0.893333 0.666465 0.016381
0.906667 0.666373 0.0197874
0.92 0.666268 0.0230538
0.933333 0.666153 0.0261565
0.946667 0.666032 0.0290733
0.96 0.665909 0.0317831
0.973333 0.665785 0.0342666
0.986667 0.665666 0.0365065
1 0.665555 0.038487
1.01333 0.665454 0.0401948
1.02667 0.665366 0.0416182
1.04 0.665295 0.0427481
1.05333 0.665241 0.0435773
1.06667 0.665206 0.0441008
1.08 0.665192 0.0443157
1.09333 0.665198 0.0442214
1.10667 0.665225 0.0438191
1.12 0.665271 0.0431122
1.13333 0.665336 0.0421061
1.14667 0.665417 0.0408079
1.16 0.665512 0.0392267
1.17333 0.665618 0.0373735
1.18667 0.665734 0.0352606
1.2 0.665854 0.0329025
1.21333 0.665977 0.0303148
1.22667 0.666099 0.027515
1.24 0.666216 0.0245219
1.25333 0.666325 0.0213557
1.26667 0.666423 0.0180378
1.28 0.666507 0.0145909
1.29333 0.666575 0.0110386
1.30667 0.666626 0.00740571
1.32 0.666656 0.0037175
1.33333 0.666667 -2.50508e-09
1.34667 0.666656 -0.00372039
1.36 0.666625 -0.00741705
1.37333 0.666575 -0.0110634
1.38667 0.666506 -0.0146331
1.4 0.666421 -0.0181002
1.41333 0.666322 -0.0214396
1.42667 0.666212 -0.024627
1.44 0.666093 -0.0276395
1.45333 0.665971 -0.0304553
1.46667 0.665847 -0.0330543
1.48 0.665725 -0.035418
1.49333 0.665609 -0.0375301
1.50667 0.665503 -0.0393758
1.52 0.665408 -0.0409427
1.53333 0.665328 -0.0422204
1.54667 0.665265 -0.0432007
1.56 0.665221 -0.0438775
1.57333 0.665197 -0.0442469
1.58667 0.665193 -0.0443072
1.6 0.665209 -0.0440586
1.61333 0.665246 -0.0435034
1.62667 0.665301 -0.0426461
1.64 0.665374 -0.041493
1.65333 0.665462 -0.040052
1.66667 0.665564 -0.0383334
1.68 0.665675 -0.0363486
1.69333 0.665793 -0.0341112
1.70667 0.665916 -0.0316363
1.72 0.666038 -0.0289403
1.73333 0.666158 -0.0260414
1.74667 0.666271 -0.0229591
1.76 0.666375 -0.0197143
1.77333 0.666467 -0.016329
1.78667 0.666543 -0.0128264
1.8 0.666603 -0.00923068
1.81333 0.666643 -0.0055669
1.82667 0.666664 -0.00186077
1.84 0.666664 0.0018615
1.85333 0.666643 0.00557335
1.86667 0.666603 0.00924817
1.88 0.666543 0.0128594
1.89333 0.666465 0.016381
1.90667 0.666373 0.0197874
1.92 0.666268 0.0230538
1.93333 0.666153 0.0261565
1.94667 0.666032 0.0290733
1.96 0.665909 0.0317831
1.97333 0.665785 0.0342666
1.98667 0.665666 0.0365065
2 0.665555 0.038487
2.01333 0.665454 0.0401948
2.02667 0.665366 0.0416182
2.04 0.665295 0.0427481
2.05333 0.665241 0.0435773
2.06667 0.665206 0.0441008
2.08 0.665192 0.0443157
2.09333 0.665198 0.0442214
2.10667 0.665225 0.0438191
2.12 0.665271 0.0431122
2.13333 0.665336 0.0421061
2.14667 0.665417 0.0408079
2.16 0.665512 0.0392267
2.17333 0.665618 0.0373735
2.18667 0.665734 0.0352606
2.2 0.665854 0.0329025
2.21333 0.665977 0.0303148
2.22667 0.666099 0.027515
2.24 0.666216 0.0245219
2.25333 0.666325 0.0213557
2.26667 0.666423 0.0180378
2.28 0.666507 0.0145909
2.29333 0.666575 0.0110386
2.30667 0.666626 0.00740571
2.32 0.666656 0.0037175
2.33333 0.666667 -2.50508e-09
2.34667 0.666656 -0.00372039
2.36 0.666625 -0.00741705
2.37333 0.666575 -0.0110634
2.38667 0.666506 -0.0146331
2.4 0.666421 -0.0181002
2.41333 0.666322 -0.0214396
2.42667 0.666212 -0.024627
2.44 0.666093 -0.0276395
2.45333 0.665971 -0.0304553
2.46667 0.665847 -0.0330543
2.48 0.665725 -0.035418
2.49333 0.665609 -0.0375301
2.50667 0.665503 -0.0393758
2.52 0.665408 -0.0409427
2.53333 0.665328 -0.0422204
2.54667 0.665265 -0.0432007
2.56 0.665221 -0.0438775
2.57333 0.665197 -0.0442469
2.58667 0.665193 -0.0443072
2.6 0.665209 -0.0440586
2.61333 0.665246 -0.0435034
2.62667 0.665301 -0.0426461
2.64 0.665374 -0.041493
2.65333 0.665462 -0.040052
2.66667 0.665564 -0.0383334
2.68 0.665675 -0.0363486
2.69333 0.665793 -0.0341112
2.70667 0.665916 -0.0316363
2.72 0.666038 -0.0289403
2.73333 0.666158 -0.0260414
2.74667 0.666271 -0.0229591
2.76 0.666375 -0.0197143
2.77333 0.666467 -0.016329
2.78667 0.666543 -0.0128264
2.8 0.666603 -0.00923068
2.81333 0.666643 -0.0055669
2.82667 0.666664 -0.00186077
2.84 0.666664 0.0018615
2.85333 0.666643 0.00557335
2.86667 0.666603 0.00924817
2.88 0.666543 0.0128594
2.89333 0.666465 0.016381
2.90667 0.666373 0.0197874
2.92 0.666268 0.0230538
2.93333 0.666153 0.0261565
2.94667 0.666032 0.0290733
2.96 0.665909 0.0317831
2.97333 0.665785 0.0342666
2.98667 0.665666 0.0365065
3 0.665555 0.038487
3.01333 0.665454 0.0401948
3.02667 0.665366 0.0416182
3.04 0.665295 0.0427481
3.05333 0.665241 0.0435773
3.06667 0.665206 0.0441008
3.08 0.665192 0.0443157
3.09333 0.665198 0.0442214
3.10667 0.665225 0.0438191
3.12 0.665271 0.0431122
3.13333 0.665336 0.0421061
3.14667 0.665417 0.0408079
3.16 0.665512 0.0392267
3.17333 0.665618 0.0373735
3.18667 0.665734 0.0352606
3.2 0.665854 0.0329025
3.21333 0.665977 0.0303148
3.22667 0.666099 0.027515
3.24 0.666216 0.0245219
3.25333 0.666325 0.0213557
3.26667 0.666423 0.0180378
3.28 0.666507 0.0145909
3.29333 0.666575 0.0110386
3.30667 0.666626 0.00740571
3.32 0.666656 0.0037175
3.33333 0.666667 -2.50508e-09
3.34667 0.666656 -0.00372039
3.36 0.666625 -0.00741705
3.37333 0.666575 -0.0110634
3.38667 0.666506 -0.0146331
3.4 0.666421 -0.0181002
3.41333 0.666322 -0.0214396
3.42667 0.666212 -0.024627
3.44 0.666093 -0.0276395
3.45333 0.665971 -0.0304553
3.46667 0.665847 -0.0330543
3.48 0.665725 -0.035418
3.49333 0.665609 -0.0375301
3.50667 0.665503 -0.0393758
3.52 0.665408 -0.0409427
